benchmark,circuit,optimization,path_length,path_index,optimized_node,optimized_depth,optimized_level,mapped_original_node,mapping_category,confidence,distance,combined_score,support_overlap,simulation_similarity,rank,distance_mode,is_formal_distance,approx_threshold,explanation
external_iscas85_c6288,c6288,refactor_z,119,39,new_n1237,39,39,new_n1253,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,40,new_n1238,40,40,new_n1254,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,41,new_n1240,41,41,new_n1256,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,42,new_n1242,42,42,new_n1258,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,43,new_n1243,43,43,new_n1259,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,44,new_n1245,44,44,new_n1261,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,45,new_n1247,45,45,new_n1263,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,46,new_n1248,46,46,new_n1264,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,47,new_n1250,47,47,new_n1266,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,48,new_n1252,48,48,new_n1268,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,49,new_n1253,49,49,new_n1269,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,50,new_n1255,50,50,new_n1271,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,51,new_n1257,51,51,new_n1273,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,52,new_n1258,52,52,new_n1274,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,53,new_n1260,53,53,new_n1276,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,54,new_n1262,54,54,new_n1278,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,55,new_n1263,55,55,new_n1279,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,56,new_n1265,56,56,new_n1281,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,57,new_n1267,57,57,new_n1283,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,58,new_n1268,58,58,new_n1284,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,59,new_n1270,59,59,new_n1286,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,60,new_n1272,60,60,new_n1288,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,61,new_n1273,61,61,new_n1289,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,62,new_n1275,62,62,new_n1291,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,63,new_n1277,63,63,new_n1293,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,64,new_n1278,64,64,new_n1294,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,65,new_n1280,65,65,new_n1296,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,66,new_n1282,66,66,new_n1298,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,67,new_n1283,67,67,new_n1299,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,68,new_n1285,68,68,new_n1301,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,69,new_n1287,69,69,new_n1303,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,70,new_n1288,70,70,new_n1304,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,71,new_n1290,71,71,new_n1306,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,72,new_n1292,72,72,new_n1308,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,73,new_n1293,73,73,new_n1309,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,74,new_n1295,74,74,new_n1311,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,75,new_n1297,75,75,new_n1313,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,76,new_n1298,76,76,new_n1314,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,77,new_n1300,77,77,new_n1316,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,78,new_n1302,78,78,new_n1318,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,79,new_n1303,79,79,new_n1319,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,80,new_n1305,80,80,new_n1321,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,81,new_n1307,81,81,new_n1323,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,82,new_n1308,82,82,new_n1324,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,83,new_n1310,83,83,new_n1326,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,84,new_n1312,84,84,new_n1328,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,85,new_n1313,85,85,new_n1329,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,86,new_n1315,86,86,new_n1331,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,87,new_n1317,87,87,new_n1333,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,88,new_n1318,88,88,new_n1334,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,89,G6273,89,89,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c6288,c6288,refactor_z,119,90,new_n1457,90,90,new_n1473,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,91,new_n1458,91,91,new_n1474,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,92,new_n1588,92,92,new_n1604,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,93,new_n1589,93,93,new_n1605,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,94,new_n1709,94,94,new_n1725,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,95,new_n1710,95,95,new_n1726,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,96,new_n1820,96,96,new_n1836,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,97,new_n1821,97,97,new_n1837,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,98,new_n1921,98,98,new_n1937,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,99,new_n1922,99,99,new_n1938,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,100,new_n2012,100,100,new_n2028,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,101,new_n2013,101,101,new_n2029,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,102,new_n2093,102,102,new_n2109,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,103,new_n2094,103,103,new_n2110,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,104,new_n2164,104,104,new_n2180,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,105,new_n2165,105,105,new_n2181,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,106,new_n2225,106,106,new_n2241,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,107,new_n2226,107,107,new_n2242,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,108,new_n2276,108,108,new_n2292,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,109,new_n2277,109,109,new_n2293,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,110,new_n2317,110,110,new_n2333,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,111,new_n2318,111,111,new_n2334,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,112,new_n2348,112,112,new_n2364,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,113,new_n2349,113,113,new_n2365,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,114,new_n2369,114,114,new_n2385,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,115,new_n2370,115,115,new_n2386,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,116,new_n2380,116,116,new_n2396,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,117,new_n2381,117,117,new_n2397,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,118,new_n2383,118,118,new_n2399,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,refactor_z,119,119,G6288,119,119,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c6288,c6288,resub,120,1,new_n1047,1,1,new_n1047,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resub,120,2,new_n1049,2,2,new_n1049,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resub,120,3,new_n1050,3,3,new_n1050,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resub,120,4,new_n1052,4,4,new_n1052,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resub,120,5,new_n1053,5,5,new_n1053,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resub,120,6,new_n1054,6,6,new_n1054,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resub,120,7,new_n1056,7,7,new_n1056,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resub,120,8,new_n1058,8,8,new_n1058,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resub,120,9,new_n1199,9,9,new_n1202,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resub,120,10,new_n1200,10,10,new_n1203,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resub,120,11,new_n1201,11,11,new_n1204,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resub,120,12,new_n1203,12,12,new_n1206,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resub,120,13,new_n1205,13,13,new_n1208,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resub,120,14,new_n1206,14,14,new_n1209,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resub,120,15,new_n1208,15,15,new_n1211,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resub,120,16,new_n1210,16,16,new_n1213,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c6288,c6288,resub,120,17,new_n1211,17,17,new_n1214,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
