benchmark,circuit,optimization,path_length,path_index,optimized_node,mapped_original_node,mapping_category,ranking_mode,baseline_rank,enhanced_rank,rank_delta,cofactor_consistency_score,max_cofactor_error,sensitivity_cosine_similarity,boolean_difference_similarity,functional_feature_mode,functional_feature_evidence_level
external_iscas85_c6288,c6288,rewrite,117,34,new_n1101,new_n1101,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,35,new_n1103,new_n1103,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,36,new_n1104,new_n1104,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,37,new_n1106,new_n1106,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,38,new_n1108,new_n1108,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,39,new_n1109,new_n1109,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,40,new_n1111,new_n1111,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,41,new_n1113,new_n1113,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,42,new_n1114,new_n1114,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,43,new_n1116,new_n1116,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,44,new_n1118,new_n1118,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,45,new_n1119,new_n1119,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,46,new_n1121,new_n1121,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,47,new_n1123,new_n1123,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,48,new_n1124,new_n1124,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,49,new_n1126,new_n1126,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,50,new_n1128,new_n1128,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,51,new_n1129,new_n1129,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,52,new_n1131,new_n1131,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,53,new_n1133,new_n1133,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,54,new_n1134,new_n1134,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,55,new_n1136,new_n1136,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,56,new_n1138,new_n1138,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,57,new_n1139,new_n1139,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,58,new_n1141,new_n1141,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,59,new_n1143,new_n1143,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,60,new_n1144,new_n1144,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,61,new_n1146,new_n1146,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,62,new_n1148,new_n1148,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,63,new_n1149,new_n1149,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,64,new_n1151,new_n1151,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,65,new_n1153,new_n1153,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,66,new_n1154,new_n1154,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,67,new_n1156,new_n1156,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,68,new_n1158,new_n1158,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,69,new_n1159,new_n1159,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,70,new_n1161,new_n1161,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,71,new_n1163,new_n1163,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,72,new_n1164,new_n1164,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,73,new_n1166,new_n1166,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,74,new_n1168,new_n1168,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,75,new_n1169,new_n1169,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,76,new_n1171,new_n1171,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,77,new_n1173,new_n1173,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,78,new_n1174,new_n1174,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,79,new_n1176,new_n1176,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,80,new_n1178,new_n1178,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,81,new_n1179,new_n1179,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,82,new_n1181,new_n1181,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,83,new_n1183,new_n1183,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,84,new_n1184,new_n1184,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,85,new_n1186,new_n1186,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,86,new_n1188,new_n1188,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,87,new_n1192,new_n1332,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,88,new_n1304,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,89,new_n1442,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,90,new_n1572,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,91,new_n1573,new_n1605,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,92,new_n1693,new_n1725,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,93,new_n1694,new_n1726,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,94,new_n1804,new_n1836,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,95,new_n1805,new_n1837,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,96,new_n1905,new_n1937,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,97,new_n1906,new_n1938,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,98,new_n1996,new_n2028,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,99,new_n1997,new_n2029,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,100,new_n2077,new_n2109,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,101,new_n2078,new_n2110,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,102,new_n2148,new_n2180,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,103,new_n2149,new_n2181,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,104,new_n2209,new_n2241,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,105,new_n2210,new_n2242,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,106,new_n2260,new_n2292,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,107,new_n2261,new_n2293,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,108,new_n2301,new_n2333,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,109,new_n2302,new_n2334,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,110,new_n2332,new_n2364,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,111,new_n2333,new_n2365,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,112,new_n2353,new_n2385,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,113,new_n2354,new_n2386,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,114,new_n2364,new_n2396,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,115,new_n2365,new_n2397,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,116,new_n2367,new_n2399,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite,117,117,G6288,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,1,new_n88,new_n87,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,2,new_n90,new_n89,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,3,new_n92,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,4,new_n93,new_n93,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,5,new_n95,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,6,new_n96,new_n98,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,7,new_n108,new_n127,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,8,new_n122,new_n128,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,9,new_n124,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,10,new_n125,new_n133,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,11,new_n137,new_n172,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,12,new_n159,new_n173,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,13,new_n161,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,14,new_n162,new_n178,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,15,new_n174,new_n227,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,16,new_n204,new_n228,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,17,new_n206,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,18,new_n207,new_n233,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,19,new_n219,new_n292,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,20,new_n257,new_n293,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,21,new_n259,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,22,new_n260,new_n298,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,23,new_n272,new_n367,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,24,new_n318,new_n368,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,25,new_n320,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,26,new_n321,new_n373,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,27,new_n333,new_n452,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,28,new_n387,new_n453,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,29,new_n389,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,30,new_n390,new_n458,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,31,new_n402,new_n547,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,32,new_n464,new_n548,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,33,new_n466,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,34,new_n467,new_n553,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,35,new_n479,new_n652,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,36,new_n549,new_n653,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,37,new_n551,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,38,new_n552,new_n658,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,39,new_n564,new_n767,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,40,new_n642,new_n768,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,41,new_n644,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,42,new_n645,new_n773,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,43,new_n657,new_n892,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,44,new_n743,new_n893,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,45,new_n745,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,46,new_n746,new_n898,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,47,new_n758,new_n1027,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,48,new_n852,new_n1028,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,49,new_n854,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,50,new_n855,new_n1033,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,51,new_n867,new_n1172,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,52,new_n969,new_n1173,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,53,new_n971,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,54,new_n972,new_n1178,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,55,new_n983,new_n1322,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,56,new_n1086,new_n1323,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,57,new_n1088,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,58,new_n1089,new_n1328,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,59,new_n1095,new_n1468,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,60,new_n1201,new_n1469,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,61,new_n1203,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,62,new_n1204,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,63,new_n1207,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,64,new_n1310,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,65,new_n1313,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,66,new_n1408,new_n1726,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,67,new_n1411,new_n1836,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,68,new_n1498,new_n1837,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,69,new_n1501,new_n1937,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,70,new_n1580,new_n1938,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,71,new_n1583,new_n2028,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,72,new_n1654,new_n2029,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,73,new_n1657,new_n2109,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,74,new_n1720,new_n2110,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,75,new_n1723,new_n2180,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,76,new_n1778,new_n2181,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,77,new_n1781,new_n2241,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,78,new_n1828,new_n2242,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,79,new_n1831,new_n2292,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,80,new_n1870,new_n2293,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,81,new_n1873,new_n2333,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,82,new_n1904,new_n2334,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,83,new_n1907,new_n2364,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,84,new_n1930,new_n2365,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,85,new_n1933,new_n2385,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,86,new_n1948,new_n2386,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,87,new_n1958,new_n2396,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,88,new_n1959,new_n2397,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,rewrite_z,89,89,G6288,,unresolved,full_combined,,,,,,,,,
